system:index,grid_id,mean,.geo
00000000000000000743,GRID_1859,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.299100338279644],[78.63642541147586,17.308107715339567],[78.62697658393259,17.308107771219234],[78.62697658393259,17.299100353354763],[78.63642541147587,17.299100338279644]]]}"
00000000000000000744,GRID_1860,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.308107715339567],[78.63642541147587,17.317115159988013],[78.62697658393259,17.317115167837297],[78.62697658393259,17.308107771219234],[78.63642541147586,17.308107715339567]]]}"
00000000000000000745,GRID_1861,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.317115159988013],[78.63642541147586,17.326127026191596],[78.62697658393259,17.326126985925136],[78.62697658393259,17.317115167837297],[78.63642541147587,17.317115159988013]]]}"
00000000000000000746,GRID_1862,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.326127026191596],[78.63642541147587,17.335134337447187],[78.62697658393259,17.33513433807643],[78.62697658393259,17.326126985925136],[78.63642541147586,17.326127026191596]]]}"
00000000000000000747,GRID_1863,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.335134337447187],[78.63642541147587,17.344146246908387],[78.62697658393259,17.344146199474945],[78.62697658393259,17.33513433807643],[78.63642541147587,17.335134337447187]]]}"
00000000000000000748,GRID_1864,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.344146246908387],[78.63642541147586,17.353153599667923],[78.62697658393259,17.353153593189777],[78.62697658393259,17.344146199474945],[78.63642541147587,17.344146246908387]]]}"
00000000000000000749,GRID_1865,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.353153599667923],[78.63642541147586,17.36216101647576],[78.62697658393259,17.362160962101544],[78.62697658393259,17.353153593189777],[78.63642541147586,17.353153599667923]]]}"
0000000000000000074a,GRID_1866,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.36216101647576],[78.63642541147586,17.371172852099292],[78.62697658393259,17.37117283862859],[78.62697658393259,17.362160962101544],[78.63642541147586,17.36216101647576]]]}"
0000000000000000074b,GRID_1867,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.371172852099292],[78.63642541147587,17.380180217274674],[78.62697658393259,17.380180244851317],[78.62697658393259,17.37117283862859],[78.63642541147586,17.371172852099292]]]}"
0000000000000000074c,GRID_1868,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.380180217274674],[78.63642541147587,17.389187555484224],[78.62697658393259,17.389187624140686],[78.62697658393259,17.380180244851317],[78.63642541147587,17.380180217274674]]]}"
0000000000000000074d,GRID_1869,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.389187555484224],[78.63642541147586,17.398199399755832],[78.62697658393259,17.39819942051641],[78.62697658393259,17.389187624140686],[78.63642541147587,17.389187555484224]]]}"
0000000000000000074e,GRID_1870,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.398199399755832],[78.63642541147586,17.407206859862626],[78.62697658393259,17.407206832862393],[78.62697658393259,17.39819942051641],[78.63642541147586,17.398199399755832]]]}"
0000000000000000074f,GRID_1871,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.407206859862626],[78.63642541147586,17.416214201977215],[78.62697658393259,17.416214216145484],[78.62697658393259,17.407206832862393],[78.63642541147586,17.407206859862626]]]}"
00000000000000000750,GRID_1872,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.416214201977215],[78.63642541147587,17.425226048517256],[78.62697658393259,17.42522601486863],[78.62697658393259,17.416214216145484],[78.63642541147586,17.416214201977215]]]}"
00000000000000000751,GRID_1873,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.425226048517256],[78.63642541147586,17.43423341937942],[78.62697658393259,17.434233426958695],[78.62697658393259,17.42522601486863],[78.63642541147587,17.425226048517256]]]}"
00000000000000000752,GRID_1874,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.43423341937942],[78.63642541147587,17.44324529357671],[78.62697658393259,17.443245253392075],[78.62697658393259,17.434233426958695],[78.63642541147586,17.43423341937942]]]}"
00000000000000000753,GRID_1875,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.44324529357671],[78.63642541147587,17.452252690358254],[78.62697658393259,17.452252691460885],[78.62697658393259,17.443245253392075],[78.63642541147587,17.44324529357671]]]}"
00000000000000000754,GRID_1876,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.452252690358254],[78.63642541147586,17.461260054499018],[78.62697658393259,17.461260008004214],[78.62697658393259,17.452252691460885],[78.63642541147587,17.452252690358254]]]}"
00000000000000000755,GRID_1877,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.461260054499018],[78.63642541147587,17.47027192033438],[78.62697658393259,17.470271915074893],[78.62697658393259,17.461260008004214],[78.63642541147586,17.461260054499018]]]}"
00000000000000000756,GRID_1878,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.47027192033438],[78.63642541147586,17.47927930614737],[78.62697658393259,17.479279253343392],[78.62697658393259,17.470271915074893],[78.63642541147587,17.47027192033438]]]}"
00000000000000000757,GRID_1879,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.47927930614737],[78.63642541147587,17.488286657192134],[78.62697658393259,17.48828664579625],[78.62697658393259,17.479279253343392],[78.63642541147586,17.47927930614737]]]}"
00000000000000000758,GRID_1880,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.488286657192134],[78.63642541147587,17.49729850828863],[78.62697658393259,17.497298538219702],[78.62697658393259,17.48828664579625],[78.63642541147587,17.488286657192134]]]}"
00000000000000000759,GRID_1881,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.49729850828863],[78.63642541147587,17.50630587675996],[78.62697658393259,17.506305859228615],[78.62697658393259,17.497298538219702],[78.63642541147587,17.49729850828863]]]}"
0000000000000000075a,GRID_1882,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.50630587675996],[78.63642541147586,17.51531329727466],[78.62697658393259,17.515313232304663],[78.62697658393259,17.506305859228615],[78.63642541147587,17.50630587675996]]]}"
0000000000000000075b,GRID_1883,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.51531329727466],[78.63642541147587,17.52432512726079],[78.62697658393259,17.524325103706115],[78.62697658393259,17.515313232304663],[78.63642541147586,17.51531329727466]]]}"
0000000000000000075c,GRID_1884,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.52432512726079],[78.63642541147587,17.533332472022767],[78.62697658393259,17.533332490026897],[78.62697658393259,17.524325103706115],[78.63642541147587,17.52432512726079]]]}"
0000000000000000075d,GRID_1885,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.533332472022767],[78.63642541147586,17.542344314095235],[78.62697658393259,17.542344373576988],[78.62697658393259,17.533332490026897],[78.63642541147587,17.533332472022767]]]}"
0000000000000000075e,GRID_1886,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.542344314095235],[78.63642541147587,17.55135175816576],[78.62697658393259,17.551351681369223],[78.62697658393259,17.542344373576988],[78.63642541147586,17.542344314095235]]]}"
0000000000000000075f,GRID_1887,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.55135175816576],[78.63642541147587,17.560359072852936],[78.62697658393259,17.560359126655122],[78.62697658393259,17.551351681369223],[78.63642541147587,17.55135175816576]]]}"
00000000000000000760,GRID_1888,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.560359072852936],[78.63642541147587,17.56937097215857],[78.62697658393259,17.5693709785727],[78.62697658393259,17.560359126655122],[78.63642541147587,17.560359072852936]]]}"
00000000000000000761,GRID_1889,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.56937097215857],[78.63642541147587,17.578378292964942],[78.62697658393259,17.578378341088307],[78.62697658393259,17.5693709785727],[78.63642541147587,17.56937097215857]]]}"
00000000000000000762,GRID_1890,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147587,17.578378292964942],[78.63642541147586,17.587385749137443],[78.62697658393259,17.58738575003679],[78.62697658393259,17.578378341088307],[78.63642541147587,17.578378292964942]]]}"
00000000000000000763,GRID_1891,,"{""type"":""Polygon"",""coordinates"":[[[78.63642541147586,17.587385749137443],[78.63642541147586,17.59639752139983],[78.62697658393259,17.596397563956263],[78.62697658393259,17.58738575003679],[78.63642541147586,17.587385749137443]]]}"
00000000000000000764,GRID_1892,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.200001327268442],[78.64587871585132,17.20900867248817],[78.63642541147586,17.209008676956277],[78.63642541147587,17.20000129117972],[78.64587871585132,17.200001327268442]]]}"
00000000000000000765,GRID_1893,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.20900867248817],[78.64587871585132,17.218016093062573],[78.63642541147586,17.21801604928711],[78.63642541147586,17.209008676956277],[78.64587871585132,17.20900867248817]]]}"
00000000000000000766,GRID_1894,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.218016093062573],[78.64587871585132,17.22702794127658],[78.63642541147586,17.22702793800643],[78.63642541147586,17.21801604928711],[78.64587871585132,17.218016093062573]]]}"
00000000000000000767,GRID_1895,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.22702794127658],[78.64587871585132,17.23603533293443],[78.63642541147586,17.23603528147607],[78.63642541147586,17.22702793800643],[78.64587871585132,17.22702794127658]]]}"
00000000000000000768,GRID_1896,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.23603533293443],[78.64587871585132,17.245047151139705],[78.63642541147587,17.245047140248722],[78.63642541147586,17.23603528147607],[78.64587871585132,17.23603533293443]]]}"
00000000000000000769,GRID_1897,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.245047151139705],[78.64587871585132,17.254054511025796],[78.63642541147586,17.254054540846266],[78.63642541147587,17.245047140248722],[78.64587871585132,17.245047151139705]]]}"
0000000000000000076a,GRID_1898,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.254054511025796],[78.64587871585132,17.263061942722064],[78.63642541147586,17.26306192443677],[78.63642541147586,17.254054540846266],[78.64587871585132,17.254054511025796]]]}"
0000000000000000076b,GRID_1899,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.263061942722064],[78.64587871585132,17.272073799332414],[78.63642541147586,17.272073732855983],[78.63642541147586,17.26306192443677],[78.64587871585132,17.263061942722064]]]}"
0000000000000000076c,GRID_1900,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.272073799332414],[78.64587871585132,17.28108110613259],[78.63642541147587,17.28108116931321],[78.63642541147586,17.272073732855983],[78.64587871585132,17.272073799332414]]]}"
0000000000000000076d,GRID_1901,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.28108110613259],[78.64587871585132,17.2900885714731],[78.63642541147586,17.290088497772743],[78.63642541147587,17.28108116931321],[78.64587871585132,17.28108110613259]]]}"
0000000000000000076e,GRID_1902,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.2900885714731],[78.64587871585132,17.29910037122888],[78.63642541147587,17.299100338279644],[78.63642541147586,17.290088497772743],[78.64587871585132,17.2900885714731]]]}"
0000000000000000076f,GRID_1903,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.29910037122888],[78.64587871585132,17.308107796260188],[78.63642541147586,17.308107715339567],[78.63642541147587,17.299100338279644],[78.64587871585132,17.29910037122888]]]}"
00000000000000000770,GRID_1904,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.308107796260188],[78.64587871585132,17.317115111116756],[78.63642541147587,17.317115159988013],[78.63642541147586,17.308107715339567],[78.64587871585132,17.308107796260188]]]}"
00000000000000000771,GRID_1905,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.317115111116756],[78.64587871585132,17.326127025346697],[78.63642541147586,17.326127026191596],[78.63642541147587,17.317115159988013],[78.64587871585132,17.317115111116756]]]}"
00000000000000000772,GRID_1906,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.326127025346697],[78.64587871585132,17.335134384489095],[78.63642541147587,17.335134337447187],[78.63642541147586,17.326127026191596],[78.64587871585132,17.326127025346697]]]}"
00000000000000000773,GRID_1907,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.335134384489095],[78.64587871585132,17.344146253047292],[78.63642541147587,17.344146246908387],[78.63642541147587,17.335134337447187],[78.64587871585132,17.335134384489095]]]}"
00000000000000000774,GRID_1908,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.344146253047292],[78.64587871585132,17.35315356475775],[78.63642541147586,17.353153599667923],[78.63642541147587,17.344146246908387],[78.64587871585132,17.344146253047292]]]}"
00000000000000000775,GRID_1909,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.35315356475775],[78.64587871585132,17.36216094048622],[78.63642541147586,17.36216101647576],[78.63642541147586,17.353153599667923],[78.64587871585132,17.35315356475775]]]}"
00000000000000000776,GRID_1910,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.36216094048622],[78.64587871585132,17.371172823998545],[78.63642541147586,17.371172852099292],[78.63642541147586,17.36216101647576],[78.64587871585132,17.36216094048622]]]}"
00000000000000000777,GRID_1911,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.371172823998545],[78.64587871585132,17.38018023692544],[78.63642541147587,17.380180217274674],[78.63642541147586,17.371172852099292],[78.64587871585132,17.371172823998545]]]}"
00000000000000000778,GRID_1912,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.38018023692544],[78.64587871585132,17.38918762286051],[78.63642541147587,17.389187555484224],[78.63642541147587,17.380180217274674],[78.64587871585132,17.38018023692544]]]}"
00000000000000000779,GRID_1913,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.38918762286051],[78.64587871585132,17.39819942604605],[78.63642541147586,17.398199399755832],[78.63642541147587,17.389187555484224],[78.64587871585132,17.38918762286051]]]}"
0000000000000000077a,GRID_1914,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.39819942604605],[78.64587871585132,17.407206844925277],[78.63642541147586,17.407206859862626],[78.63642541147586,17.398199399755832],[78.64587871585132,17.39819942604605]]]}"
0000000000000000077b,GRID_1915,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.407206844925277],[78.64587871585132,17.41621423468318],[78.63642541147586,17.416214201977215],[78.63642541147586,17.407206859862626],[78.64587871585132,17.407206844925277]]]}"
0000000000000000077c,GRID_1916,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.41621423468318],[78.64587871585132,17.42522604004526],[78.63642541147587,17.425226048517256],[78.63642541147586,17.416214201977215],[78.64587871585132,17.41621423468318]]]}"
0000000000000000077d,GRID_1917,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.42522604004526],[78.64587871585132,17.434233458497765],[78.63642541147586,17.43423341937942],[78.63642541147587,17.425226048517256],[78.64587871585132,17.42522604004526]]]}"
0000000000000000077e,GRID_1918,,"{""type"":""Polygon"",""coordinates"":[[[78.64587871585132,17.434233458497765],[78.64587871585132,17.443245291457707],[78.63642541147587,17.44324529357671],[78.63642541147586,17.43423341937942],[78.64587871585132,17.434233458497765]]]}"
